original_class,target_class,predicted_class,num_iteration,confidence
6,1,286,286,0.8002375960350037
4,1,291,291,0.7419518828392029
5,1,294,294,0.422372430562973
3,1,30,30,0.5737277865409851
5,1,301,301,0.8696029782295227
3,1,308,308,0.5606821179389954
4,1,309,309,0.548800528049469
5,1,311,311,0.9008625745773315
6,1,313,313,0.30580461025238037
4,1,314,314,0.8410991430282593
4,1,315,315,0.6439352035522461
3,1,319,319,0.768957793712616
2,1,32,32,0.5937946438789368
5,1,323,323,0.5725721716880798
4,1,325,325,0.7274697422981262
3,1,329,329,0.7175405621528625
4,1,338,338,0.857917308807373
5,1,341,341,0.30497270822525024
6,1,345,345,0.6590641736984253
6,1,347,347,0.9307980537414551
5,1,349,349,0.4417284429073334
7,1,353,353,0.6082528829574585
5,1,354,354,0.7984350919723511
4,1,365,365,0.7813801765441895
5,1,367,367,0.9143940210342407
5,1,372,372,0.8722206950187683
6,1,386,386,0.30660808086395264
4,1,387,387,0.3387131989002228
5,1,398,398,0.9995013475418091
9,1,400,400,0.8777926564216614
5,1,406,406,0.7678451538085938
5,1,411,411,0.7982490062713623
6,1,414,414,0.2607613205909729
5,1,421,421,0.8975006341934204
6,1,424,424,0.6828669309616089
5,1,425,425,0.8370335698127747
4,1,427,427,0.8150849342346191
4,1,430,430,0.25793805718421936
4,1,435,435,0.6633288860321045
6,1,436,436,0.1658419966697693
5,1,437,437,0.38612058758735657
3,1,438,438,0.6357249617576599
6,1,440,440,0.506342351436615
6,1,445,445,0.19668665528297424
6,1,447,447,0.7118826508522034
3,1,448,448,0.8840978145599365
6,1,457,457,0.8947890400886536
4,1,458,458,0.1633351594209671
3,1,462,462,0.6929445266723633
3,1,463,463,0.8693764209747314
4,1,466,466,0.1571042835712433
4,1,467,467,0.297439306974411
3,1,470,470,0.9488065838813782
6,1,471,471,0.34934961795806885
4,1,474,474,0.1344413012266159
3,1,480,480,0.15714049339294434
4,1,485,485,0.5338940024375916
4,1,488,488,0.4615685045719147
3,1,492,492,0.930669367313385
3,1,496,496,0.41931381821632385
3,1,50,50,0.4557143747806549
6,1,500,500,0.07899686694145203
4,1,508,508,0.5173275470733643
3,1,509,509,0.7316939234733582
6,1,511,511,0.35427263379096985
6,1,517,517,0.7524987459182739
4,1,525,525,0.06884206086397171
4,1,526,526,0.883146345615387
5,1,532,532,0.9567174911499023
6,1,542,542,0.2748385965824127
5,1,543,543,0.7740218639373779
6,1,557,557,0.9005509614944458
4,1,562,562,0.7978752851486206
6,1,565,565,0.3375910818576813
5,1,567,567,0.14247725903987885
5,1,568,568,0.9500080347061157
6,1,570,570,0.1803101748228073
5,1,573,573,0.4552096128463745
4,1,576,576,0.5358244180679321
4,1,604,604,0.5025597214698792
5,1,605,605,0.8068711757659912
4,1,61,61,0.8866890072822571
9,1,612,612,0.8545724749565125
3,1,614,614,0.1742255836725235
3,1,619,619,0.5318083167076111
4,1,621,621,0.2227432280778885
4,1,625,625,0.6324915289878845
6,1,627,627,0.7762702703475952
3,1,635,635,0.40978264808654785
6,1,645,645,0.28117600083351135
7,1,652,652,0.3414146304130554
7,1,655,655,0.6402862668037415
6,1,675,675,0.8627205491065979
5,1,677,677,0.9316283464431763
7,1,678,678,0.9908855557441711
5,1,682,682,0.6472887992858887
4,1,683,683,0.13766978681087494
5,1,687,687,0.3344849944114685
5,1,69,69,0.5354307293891907
3,1,704,704,0.9611563086509705
4,1,707,707,0.28947097063064575
5,1,71,71,0.7705484628677368
6,1,716,716,0.21927402913570404
4,1,720,720,0.678490161895752
4,1,731,731,0.2018551081418991
6,1,733,733,0.3511297106742859
10,1,734,734,0.9765100479125977
4,1,735,735,0.48182129859924316
4,1,737,737,0.7613942623138428
4,1,739,739,0.29915016889572144
5,1,744,744,0.23076574504375458
5,1,747,747,0.08884590119123459
5,1,75,75,0.8062746524810791
4,1,758,758,0.874712347984314
4,1,76,76,0.23846328258514404
3,1,760,760,0.6086086630821228
3,1,761,761,0.4375768005847931
8,1,765,765,0.7558868527412415
4,1,768,768,0.6454187631607056
3,1,774,774,0.45874524116516113
5,1,779,779,0.9539613127708435
6,1,781,781,0.6895995736122131
4,1,786,786,0.35341307520866394
4,1,79,79,0.4819278120994568
5,1,801,801,0.3570917546749115
4,1,806,806,0.4338395595550537
5,1,808,808,0.9772322773933411
3,1,811,811,0.9070984721183777
4,1,815,815,0.5837947726249695
5,1,817,817,0.3085741400718689
6,1,821,821,0.17288720607757568
5,1,826,826,0.5267434120178223
7,1,837,837,0.9604099988937378
4,1,839,839,0.1252644807100296
6,1,842,842,0.6349528431892395
4,1,845,845,0.12712755799293518
4,1,849,849,0.38938334584236145
5,1,850,850,0.9938737154006958
6,1,853,853,0.3822868764400482
3,1,862,862,0.5846894383430481
6,1,866,866,0.7033421993255615
6,1,873,873,0.4146077632904053
6,1,874,874,0.24826763570308685
4,1,877,877,0.6500633955001831
4,1,879,879,0.8461073637008667
3,1,887,887,0.7536357045173645
7,1,888,888,0.9853255152702332
6,1,890,890,0.7777309417724609
4,1,899,899,0.30168449878692627
5,1,900,900,0.766993522644043
6,1,909,909,0.8712441325187683
4,1,910,910,0.35236656665802
5,1,917,917,0.460752010345459
6,1,923,923,0.7309536337852478
5,1,924,924,0.242442324757576
4,1,928,928,0.6910017728805542
4,1,929,929,0.9259727001190186
3,1,932,932,0.20963551104068756
6,1,935,935,0.7434632778167725
4,1,938,938,0.2453283667564392
4,1,945,945,0.5032265186309814
4,1,947,947,0.42938360571861267
4,1,950,950,0.32405269145965576
7,1,951,951,0.31849220395088196
6,1,954,954,0.3945990204811096
4,1,957,957,0.6491128206253052
5,1,962,962,0.9929953217506409
3,1,963,963,0.21164259314537048
4,1,964,964,0.9643198847770691
7,1,967,967,0.7752405405044556
8,1,970,970,0.517614483833313
7,1,972,972,0.4582141041755676
6,1,973,973,0.6846163272857666
5,1,975,975,0.6916307806968689
6,1,978,978,0.21626803278923035
5,1,988,988,0.9626175165176392
6,1,99,99,0.9133696556091309
1,1,1,1,0.9999507665634155
4,1,105,105,0.5772637128829956
2,1,107,107,0.4553598463535309
4,1,109,109,0.3973642587661743
2,1,113,113,0.23966306447982788
3,1,114,114,0.20499424636363983
3,1,115,115,0.9959065914154053
2,1,122,122,0.8099943995475769
3,1,123,123,0.333048939704895
2,1,128,128,0.1894894391298294
5,1,145,145,0.35994839668273926
4,1,146,146,0.30926764011383057
3,1,149,149,0.19459088146686554
3,1,151,151,0.13842113316059113
3,1,187,187,0.10219195485115051
3,1,207,207,0.10857617855072021
4,1,208,208,0.4021681249141693
5,1,235,235,0.20893704891204834
5,1,25,25,0.5737293362617493
4,1,267,267,0.20735162496566772
5,1,281,281,0.13990511000156403
3,1,283,283,0.07026597857475281
4,1,285,285,0.08033546805381775
3,1,286,286,0.11548788845539093
3,1,291,291,0.24754734337329865
3,1,294,294,0.14613878726959229
3,1,30,30,0.6613314151763916
2,1,301,301,0.8345039486885071
3,1,308,308,0.5578483939170837
2,1,309,309,0.5710515379905701
2,1,311,311,0.8534071445465088
4,1,313,313,0.41975218057632446
2,1,314,314,0.9064382314682007
1,1,315,315,0.3136255741119385
1,1,319,319,0.6095355749130249
2,1,32,32,0.6359139680862427
4,1,323,323,0.5141978859901428
1,1,325,325,0.14418156445026398
3,1,329,329,0.9119606614112854
4,1,338,338,0.2984585165977478
4,1,341,341,0.14195534586906433
3,1,345,345,0.2692425549030304
5,1,347,347,0.3334100544452667
8,1,349,349,0.8706717491149902
5,1,353,353,0.05776149779558182
2,1,354,354,0.13282620906829834
3,1,365,365,0.3261593282222748
3,1,367,367,0.25024524331092834
5,1,372,372,0.4919077455997467
4,1,386,386,0.315102219581604
3,1,387,387,0.37420105934143066
5,1,398,398,0.8418711423873901
4,1,400,400,0.3952440023422241
3,1,406,406,0.3849523663520813
3,1,411,411,0.9200766086578369
3,1,414,414,0.5332245230674744
4,1,421,421,0.5645025372505188
3,1,424,424,0.41758522391319275
4,1,425,425,0.6700708270072937
3,1,427,427,0.8978152871131897
3,1,430,430,0.0787728801369667
3,1,435,435,0.6343175172805786
4,1,436,436,0.18926985561847687
4,1,437,437,0.1263049691915512
2,1,438,438,0.7490733861923218
3,1,440,440,0.6745733022689819
4,1,445,445,0.25013428926467896
4,1,447,447,0.8644537925720215
3,1,448,448,0.9191285967826843
3,1,457,457,0.31952598690986633
4,1,458,458,0.21433643996715546
3,1,462,462,0.706179141998291
3,1,463,463,0.8300061821937561
3,1,466,466,0.10098079591989517
3,1,467,467,0.6437908411026001
3,1,470,470,0.9086325168609619
5,1,471,471,0.5615676641464233
4,1,474,474,0.19645211100578308
3,1,480,480,0.2256326824426651
5,1,485,485,0.3167760372161865
3,1,488,488,0.4190417528152466
3,1,492,492,0.19520989060401917
3,1,496,496,0.3580550253391266
4,1,50,50,0.7791311144828796
5,1,500,500,0.10459643602371216
3,1,508,508,0.21704670786857605
3,1,509,509,0.9785619974136353
4,1,511,511,0.1355273723602295
2,1,517,517,0.4084881544113159
4,1,525,525,0.40137171745300293
3,1,526,526,0.48975467681884766
3,1,532,532,0.29570093750953674
4,1,542,542,0.22810423374176025
5,1,543,543,0.42174002528190613
3,1,557,557,0.5341472029685974
2,1,562,562,0.08443250507116318
3,1,565,565,0.9258648753166199
2,1,567,567,0.35703784227371216
3,1,568,568,0.36379021406173706
3,1,570,570,0.2569790482521057
5,1,573,573,0.45591023564338684
8,1,576,576,0.9709230065345764
3,1,604,604,0.3597071170806885
3,1,605,605,0.37664127349853516
2,1,61,61,0.12276468425989151
5,1,612,612,0.7115386128425598
3,1,614,614,0.8987333178520203
1,1,619,619,0.48900288343429565
3,1,621,621,0.2680918574333191
5,1,625,625,0.25709953904151917
4,1,627,627,0.10464303940534592
3,1,635,635,0.6285335421562195
3,1,645,645,0.4859806299209595
4,1,652,652,0.2442706823348999
4,1,655,655,0.14727650582790375
3,1,675,675,0.8877092003822327
3,1,677,677,0.08420981466770172
3,1,678,678,0.46312785148620605
6,1,682,682,0.912772536277771
5,1,683,683,0.6157357096672058
4,1,687,687,0.33030056953430176
7,1,69,69,0.9944906234741211
4,1,704,704,0.7101906538009644
3,1,707,707,0.25715264678001404
3,1,71,71,0.9963803887367249
2,1,716,716,0.05230268836021423
2,1,720,720,0.1729355752468109
4,1,731,731,0.8437077403068542
4,1,733,733,0.3017004430294037
6,1,734,734,0.9204648733139038
2,1,735,735,0.23096202313899994
3,1,737,737,0.671819269657135
3,1,739,739,0.7984978556632996
2,1,744,744,0.054007191210985184
5,1,747,747,0.9342163801193237
4,1,75,75,0.3217540979385376
2,1,758,758,0.4800795614719391
3,1,76,76,0.3251006007194519
2,1,760,760,0.9534232020378113
4,1,761,761,0.2806822657585144
6,1,765,765,0.6293212175369263
4,1,768,768,0.5815070867538452
3,1,774,774,0.4353903830051422
4,1,779,779,0.8753371238708496
5,1,781,781,0.5870360732078552
4,1,786,786,0.47212114930152893
3,1,79,79,0.9615212082862854
3,1,801,801,0.664734423160553
5,1,806,806,0.9445167183876038
4,1,808,808,0.5033010244369507
4,1,811,811,0.45579221844673157
3,1,815,815,0.2875642776489258
5,1,817,817,0.39559364318847656
3,1,821,821,0.8503988981246948
4,1,826,826,0.10165096074342728
4,1,837,837,0.8289713263511658
4,1,839,839,0.2310764640569687
3,1,842,842,0.44279855489730835
3,1,845,845,0.9899513125419617
3,1,849,849,0.3972994387149811
4,1,850,850,0.3305406868457794
4,1,853,853,0.4549841284751892
3,1,862,862,0.23278121650218964
5,1,866,866,0.690355122089386
4,1,873,873,0.08947231620550156
6,1,874,874,0.4954167306423187
3,1,877,877,0.4732344150543213
3,1,879,879,0.9886572957038879
2,1,887,887,0.2634526789188385
3,1,888,888,0.7546429634094238
3,1,890,890,0.20087450742721558
4,1,899,899,0.657551109790802
5,1,900,900,0.9915946125984192
2,1,909,909,0.36098355054855347
4,1,910,910,0.8597897291183472
2,1,917,917,0.2641828954219818
1,1,923,923,0.16229310631752014
2,1,924,924,0.3438604176044464
3,1,928,928,0.9097990393638611
3,1,929,929,0.9565828442573547
3,1,932,932,0.20783279836177826
2,1,935,935,0.24681700766086578
2,1,938,938,0.19979575276374817
2,1,945,945,0.8157355785369873
2,1,947,947,0.4847164750099182
4,1,950,950,0.3639921545982361
3,1,951,951,0.6204161643981934
2,1,954,954,0.5488370060920715
3,1,957,957,0.8593287467956543
3,1,962,962,0.8928048014640808
3,1,963,963,0.8053494691848755
3,1,964,964,0.8878791928291321
3,1,967,967,0.34339842200279236
3,1,970,970,0.29086875915527344
3,1,972,972,0.14064235985279083
3,1,973,973,0.47535276412963867
2,1,975,975,0.06634687632322311
3,1,978,978,0.11577797681093216
4,1,988,988,0.2815759479999542
4,1,99,99,0.04654239863157272
1,1,1,1,0.9999994039535522
5,1,105,105,0.3539046049118042
3,1,107,107,0.8115087151527405
4,1,109,109,0.49600914120674133
3,1,113,113,0.7617698311805725
3,1,114,114,0.9686678051948547
3,1,115,115,0.9726439714431763
3,1,122,122,0.8215913772583008
3,1,123,123,0.2521105408668518
6,1,128,128,0.8222940564155579
5,1,145,145,0.6986294388771057
7,1,146,146,0.8129342794418335
4,1,149,149,0.7307377457618713
3,1,151,151,0.2625199556350708
3,1,187,187,0.09503964334726334
3,1,207,207,0.5299659967422485
5,1,208,208,0.5829488039016724
6,1,235,235,0.35645318031311035
4,1,25,25,0.5099239945411682
3,1,267,267,0.2878471612930298
5,1,281,281,0.2986515462398529
3,1,283,283,0.14128611981868744
5,1,285,285,0.7791986465454102
3,1,286,286,0.6548863053321838
5,1,291,291,0.24704352021217346
4,1,294,294,0.3079393208026886
3,1,30,30,0.14574909210205078
4,1,301,301,0.3704979121685028
4,1,308,308,0.5190190672874451
4,1,309,309,0.9173818826675415
4,1,311,311,0.7559078931808472
5,1,313,313,0.9459583163261414
5,1,314,314,0.49097904562950134
5,1,315,315,0.6947868466377258
5,1,319,319,0.9989683628082275
3,1,32,32,0.676886796951294
4,1,323,323,0.37737441062927246
5,1,325,325,0.974210262298584
2,1,329,329,0.2636265158653259
3,1,338,338,0.19006481766700745
5,1,341,341,0.5863004326820374
6,1,345,345,0.32039114832878113
6,1,347,347,0.17575037479400635
6,1,349,349,0.1380293369293213
6,1,353,353,0.6852954626083374
6,1,354,354,0.5620698928833008
3,1,365,365,0.9579390287399292
6,1,367,367,0.9136083126068115
7,1,372,372,0.6007577180862427
6,1,386,386,0.5020744204521179
3,1,387,387,0.852436900138855
4,1,398,398,0.6132648587226868
4,1,400,400,0.3339620530605316
3,1,406,406,0.7247059941291809
5,1,411,411,0.5832078456878662
3,1,414,414,0.05348917841911316
5,1,421,421,0.22740082442760468
3,1,424,424,0.2186492532491684
5,1,425,425,0.6321252584457397
3,1,427,427,0.7170471549034119
4,1,430,430,0.8435195684432983
4,1,435,435,0.23376154899597168
6,1,436,436,0.29135170578956604
8,1,437,437,0.1701221764087677
3,1,438,438,0.46498456597328186
3,1,440,440,0.7920276522636414
7,1,445,445,0.6812106370925903
4,1,447,447,0.13871605694293976
5,1,448,448,0.9117640852928162
3,1,457,457,0.36992302536964417
5,1,458,458,0.7000364065170288
4,1,462,462,0.7897930145263672
3,1,463,463,0.38954657316207886
5,1,466,466,0.26770254969596863
3,1,467,467,0.46573761105537415
3,1,470,470,0.863202691078186
5,1,471,471,0.44073426723480225
3,1,474,474,0.6876453161239624
3,1,480,480,0.49644675850868225
5,1,485,485,0.38175198435783386
3,1,488,488,0.10722162574529648
5,1,492,492,0.6249169111251831
3,1,496,496,0.7497836947441101
4,1,50,50,0.7581787109375
8,1,500,500,0.06550808995962143
4,1,508,508,0.08077837526798248
3,1,509,509,0.9937155842781067
8,1,511,511,0.44986429810523987
4,1,517,517,0.36535072326660156
6,1,525,525,0.7136418223381042
3,1,526,526,0.1263710856437683
4,1,532,532,0.3535112142562866
3,1,542,542,0.5425751805305481
4,1,543,543,0.4863707721233368
5,1,557,557,0.6072396039962769
3,1,562,562,0.5410325527191162
5,1,565,565,0.9788925647735596
3,1,567,567,0.33738619089126587
4,1,568,568,0.1451282650232315
5,1,570,570,0.40752166509628296
5,1,573,573,0.7476459741592407
7,1,576,576,0.9017992615699768
4,1,604,604,0.9353291392326355
5,1,605,605,0.8877903819084167
7,1,61,61,0.8664184808731079
5,1,612,612,0.3991834819316864
3,1,614,614,0.8979276418685913
4,1,619,619,0.28784915804862976
4,1,621,621,0.87773597240448
5,1,625,625,0.7630952000617981
4,1,627,627,0.09001675993204117
4,1,635,635,0.4071444869041443
3,1,645,645,0.25572702288627625
4,1,652,652,0.2015405148267746
5,1,655,655,0.5008965134620667
3,1,675,675,0.4003925025463104
6,1,677,677,0.4986656904220581
4,1,678,678,0.26029878854751587
4,1,682,682,0.09396766126155853
5,1,683,683,0.6120100021362305
4,1,687,687,0.18407663702964783
5,1,69,69,0.0801842212677002
3,1,704,704,0.46421724557876587
4,1,707,707,0.6485560536384583
5,1,71,71,0.9110077619552612
3,1,716,716,0.2470887005329132
3,1,720,720,0.9118104577064514
5,1,731,731,0.8818871974945068
4,1,733,733,0.5251845121383667
5,1,734,734,0.32391130924224854
3,1,735,735,0.9102928638458252
3,1,737,737,0.9699475765228271
3,1,739,739,0.3004055321216583
3,1,744,744,0.7504865527153015
3,1,747,747,0.9994803071022034
4,1,75,75,0.350051611661911
3,1,758,758,0.6608507633209229
3,1,76,76,0.05942316725850105
3,1,760,760,0.6594701409339905
5,1,761,761,0.9410553574562073
5,1,765,765,0.6340383291244507
4,1,768,768,0.0420340932905674
5,1,774,774,0.2867180109024048
4,1,779,779,0.9206467270851135
4,1,781,781,0.07696188241243362
4,1,786,786,0.16153673827648163
6,1,79,79,0.9608966708183289
3,1,801,801,0.19570080935955048
3,1,806,806,0.9164637327194214
5,1,808,808,0.993486762046814
5,1,811,811,0.6242706179618835
5,1,815,815,0.9366479516029358
5,1,817,817,0.20070959627628326
5,1,821,821,0.7457098364830017
5,1,826,826,0.9610134959220886
5,1,837,837,0.29771924018859863
6,1,839,839,0.33670929074287415
5,1,842,842,0.128697007894516
4,1,845,845,0.7576578855514526
3,1,849,849,0.2137785702943802
3,1,850,850,0.8619233965873718
6,1,853,853,0.2501738369464874
3,1,862,862,0.9390925168991089
3,1,866,866,0.09250792115926743
6,1,873,873,0.38192984461784363
7,1,874,874,0.5543320775032043
3,1,877,877,0.8667752742767334
4,1,879,879,0.2918722331523895
3,1,887,887,0.9652097225189209
5,1,888,888,0.919847309589386
4,1,890,890,0.19299153983592987
4,1,899,899,0.2270812839269638
5,1,900,900,0.9437517523765564
3,1,909,909,0.4117298722267151
3,1,910,910,0.10559148341417313
3,1,917,917,0.9657923579216003
3,1,923,923,0.27608436346054077
3,1,924,924,0.5302973985671997
5,1,928,928,0.6733610033988953
4,1,929,929,0.20938947796821594
3,1,932,932,0.24296925961971283
5,1,935,935,0.3063161373138428
3,1,938,938,0.10860961675643921
3,1,945,945,0.961611270904541
4,1,947,947,0.7956759929656982
3,1,950,950,0.9296820163726807
6,1,951,951,0.8670551776885986
6,1,954,954,0.437713623046875
3,1,957,957,0.4079053997993469
3,1,962,962,0.356085866689682
3,1,963,963,0.15590889751911163
3,1,964,964,0.9611214995384216
6,1,967,967,0.4566216766834259
8,1,970,970,0.16263921558856964
7,1,972,972,0.5115002989768982
4,1,973,973,0.7218963503837585
6,1,975,975,0.33153003454208374
6,1,978,978,0.13235756754875183
5,1,988,988,0.7040712237358093
6,1,99,99,0.30367735028266907
1,1,1,1,0.9999474287033081
4,1,105,105,0.5142161250114441
4,1,107,107,0.7660745978355408
5,1,109,109,0.5065061450004578
4,1,113,113,0.9542456865310669
5,1,114,114,0.8628770709037781
3,1,115,115,0.8498562574386597
4,1,122,122,0.8593841195106506
3,1,123,123,0.6920971274375916
3,1,128,128,0.0627051442861557
2,1,145,145,0.7600446343421936
3,1,146,146,0.9515320062637329
2,1,149,149,0.6069311499595642
4,1,151,151,0.6642104387283325
4,1,187,187,0.37222525477409363
5,1,207,207,0.37985703349113464
4,1,208,208,0.6809386014938354
4,1,235,235,0.22824595868587494
4,1,25,25,0.37243762612342834
4,1,267,267,0.6438701748847961
4,1,281,281,0.13389596343040466
3,1,283,283,0.22967152297496796
3,1,285,285,0.618521511554718
5,1,286,286,0.7924665808677673
5,1,291,291,0.9425945281982422
5,1,294,294,0.5945950150489807
5,1,30,30,0.7897133827209473
2,1,301,301,0.7168986797332764
4,1,308,308,0.47915610671043396
4,1,309,309,0.4849708080291748
4,1,311,311,0.395548015832901
4,1,313,313,0.43973273038864136
4,1,314,314,0.2859911322593689
3,1,315,315,0.7453056573867798
1,1,319,319,0.7726948857307434
3,1,32,32,0.4641379714012146
4,1,323,323,0.28525567054748535
6,1,325,325,0.4863909184932709
5,1,329,329,0.9743499159812927
5,1,338,338,0.9705121517181396
3,1,341,341,0.6844511032104492
3,1,345,345,0.6104700565338135
4,1,347,347,0.1121610552072525
7,1,349,349,0.8036607503890991
3,1,353,353,0.1266147941350937
3,1,354,354,0.8274231553077698
